track_id,track_name,artist_name,publisher_name,bundle_id,genre,app_version,price,initial_release_date,latest_release_date,avg_user_rating,rating_count,app_url,file_size_bytes,content_rating,availability,first_name,last_name,country,offer_date,savings,offer_details,app_info,service_info
"522851505","Santa's Naughty or Nice List ◌","Daniel Storm","Daniel Storm","com.DanielStorm.NaughtyOrNice","Entertainment","3.33.0","Free","2012-05-03T21:44:29Z","2025-07-07T20:00:32Z","4.47255","656","https://apps.apple.com/us/app/santas-naughty-or-nice-list/id522851505?uo=4","23545856","4+","1","","","","2020-12-07","4","FREE","",""
"1508764244","AC Helper","Thomas Ricouard","Thomas Ricouard","com.thomasricouard.ACNH","Reference","2.0.5","Free","2020-05-06T07:00:00Z","2020-11-24T14:56:21Z","4.63265","392","https://apps.apple.com/us/app/ac-helper/id1508764244?uo=4","45182976","4+","1","Tim","Isenman","United States","2020-12-11","","FREE","",""
"1493916909","Pocket Rocket","Voyager Space Systems, LLC","Voyager Space Systems, LLC","tech.shuhari.PocketRocket","Entertainment","2.6","Free","2020-04-08T07:00:00Z","2025-06-29T13:35:05Z","4.54143","519","https://apps.apple.com/us/app/pocket-rocket/id1493916909?uo=4","983079936","4+","1","","","","2020-12-12","1.99","FREE","",""
"1114721073","Weight Tracker - Vekt","ComQuark Advanced Technology Solutions LLC","ComQuark Advanced Technology Solutions LLC","com.hiddevdploeg.Vekt","Health & Fitness","4.5.0","Free","2017-01-04T17:11:12Z","2025-02-10T01:08:24Z","4.36594","276","https://apps.apple.com/us/app/weight-tracker-vekt/id1114721073?uo=4","92061696","4+","1","Thomas","Ricouard","France","2020-12-10","","DISCOUNT","",""
"421724209","Easy Calendar","Tom van Zummeren","Tom van Zummeren","com.tomvanzummeren.EasyCalendar","Productivity","4.9.7","$1.99","2011-03-09T05:49:46Z","2025-05-19T20:48:27Z","4.75197","2524","https://apps.apple.com/us/app/easy-calendar/id421724209?uo=4","27303936","4+","1","Josh","Holtz","United States","2020-12-15","","DISCOUNT","",""
"1503879351","SitWit - Posture & Breaks","2Geeks","Jordy van Kuijk","software.noproblem.HLTH","Utilities","4.3.2","Free","2020-04-01T07:00:00Z","2025-04-09T13:42:20Z","0","0","https://apps.apple.com/us/app/sitwit-posture-breaks/id1503879351?mt=12&uo=4","13486826","4+","1","Hidde","van der Ploeg","Netherlands","2020-12-09","","FREE","",""
"527118971","Foldify - Create, Print, Fold!","Renata Ostrowska Pixle","Renata Ostrowska Pixle","pl.pixle.foldify","Education","1.8.7","$3.99","2012-12-13T08:00:00Z","2023-06-21T11:59:54Z","4.14286","42","https://apps.apple.com/us/app/foldify-create-print-fold/id527118971?uo=4","182041600","9+","1","Sawyer","Blatz","United States","2020-12-17","","DISCOUNT","",""
"1534510889","ConnectKit","Josh Holtz","Josh Holtz","com.joshholtz.ConnectAPI","Developer Tools","2.0.0","Free","2020-10-14T07:00:00Z","2022-07-13T18:52:30Z","5","8","https://apps.apple.com/us/app/connectkit/id1534510889?uo=4","6356992","4+","1","","","","2020-12-16","3.99","FREE","",""
"1517339257","Nudget: Spending Tracker","Sawyer Blatz","Sawyer Blatz","com.SawyerBlatz.Nudget","Finance","3.3.2","Free","2020-07-09T07:00:00Z","2024-01-08T21:15:14Z","4.48248","371","https://apps.apple.com/us/app/nudget-spending-tracker/id1517339257?uo=4","76662784","4+","1","Jordi","Bruin","Netherlands","2020-12-18","14.99","FREE","",""
"1502026145","Soosee - Allergy & Vegan Scan","Good Snooze","Jordi Bruin","com.goodsnooze.allergy","Food & Drink","2021.16","Free","2020-07-20T07:00:00Z","2021-09-29T05:00:37Z","4.30708","127","https://apps.apple.com/us/app/soosee-allergy-vegan-scan/id1502026145?uo=4","16264192","4+","1","Enrico","Bonaldo","Italy","2020-12-19","1.99","FREE","",""
"597139381","PhotInfo","Enrico Bonaldo","Enrico Bonaldo","edu.self.PhotInfo","Photo & Video","8.10.0","$2.99","2013-02-07T18:29:50Z","2025-07-11T15:41:50Z","4.72222","18","https://apps.apple.com/us/app/photinfo/id597139381?uo=4","4396032","4+","1","Khan","Winter","United States","2020-12-20","","DISCOUNT","",""
"1191365122","Sunrise Sunset Time SolarWatch","Fifteen Jugglers Software UG","Fifteen Jugglers Software UG","com.fifteenjugglers.solarwatch","Photo & Video","2025.6","Free","2017-02-08T02:45:29Z","2025-05-29T00:03:19Z","4.71115","5425","https://apps.apple.com/us/app/sunrise-sunset-time-solarwatch/id1191365122?uo=4","84358144","4+","1","Charlie","Chapman","United States","2020-12-22","","DISCOUNT","",""
"1526973735","OpenBudget - Budget and Save","Khan Winter","Khan Winter","app.WindChillMedia.OpenBudget","Finance","1.4.3","Free","2020-11-30T08:00:00Z","2022-02-06T18:10:52Z","4.4634","41","https://apps.apple.com/us/app/openbudget-budget-and-save/id1526973735?uo=4","56765440","4+","1","Engin","Kurutepe","Germany","2020-12-21","","DISCOUNT","",""
"1533996161","Countdown Widget & Counter","Cranberry Apps","Cranberry Apps GmbH & Co. KG","com.stefanliesendahl.widgetstudio.dates","Utilities","2.4.6","Free","2020-10-10T07:00:00Z","2025-05-28T20:38:32Z","4.64353","1916","https://apps.apple.com/us/app/countdown-widget-counter/id1533996161?uo=4","172946432","4+","1","Oleh","Stasula","Ukraine","2020-12-25","6.99","FREE","",""
"1465439395","Dark Noise: Ambient Sounds","Dark Noise LLC","Dark Noise LLC","com.charliemchapman.dark-noise","Health & Fitness","3.4.5","Free","2019-09-02T05:57:22Z","2025-05-28T09:30:12Z","4.81222","3222","https://apps.apple.com/us/app/dark-noise-ambient-sounds/id1465439395?uo=4","415894528","4+","1","Michael","Tigas","Australia","2020-12-23","","FREE SUBSCIPTION","",""
"1468495939","Replica・Screen Mirroring・Cast","Tiago Martinho LTD","TIAGO MARTINHO LTD","com.tm.replica","Utilities","20250803","Free","2020-01-23T08:00:00Z","2025-08-05T11:59:27Z","4.37134","26277","https://apps.apple.com/us/app/replica-screen-mirroring-cast/id1468495939?uo=4","115688448","17+","1","Bryan","Dubno","United States","2020-12-27","","DISCOUNT","",""
"970353453","Usage Device Monitor","Oleh Stasula","Oleh Stasula","com.olegst.usage","Utilities","4.21.3","Free","2015-03-04T05:17:29Z","2025-01-31T17:38:22Z","4.64803","3756","https://apps.apple.com/us/app/usage-device-monitor/id970353453?uo=4","48236544","4+","1","Tiago","Martinho","Spain","2020-12-26","59.99","FREE","",""
"970353453","Usage Device Monitor","Oleh Stasula","Oleh Stasula","com.olegst.usage","Utilities","4.21.3","Free","2015-03-04T05:17:29Z","2025-01-31T17:38:22Z","4.64803","3756","https://apps.apple.com/us/app/usage-device-monitor/id970353453?uo=4","48236544","4+","1","Tiago","Martinho","Spain","2023-12-25","49.99","FREE","",""
"1439649927","Bolt – Workout & Strength Log","nomtasticapps, LLC","nomtasticapps, LLC","com.nomtasticapps.boltworkout","Health & Fitness","1.23.6","Free","2018-10-27T16:40:10Z","2024-10-16T12:20:33Z","4.79969","1273","https://apps.apple.com/us/app/bolt-workout-strength-log/id1439649927?uo=4","86044672","12+","1","Seth","Sandler","United States","2020-12-28","8.99","FREE","",""
"1523968394","Focused Work - Pomodoro Timer","Michael Tigas","Tigas Industries Pty Ltd","au.com.michaeltigas.FocusedWork","Productivity","5.1.4","Free","2020-09-08T07:00:00Z","2025-06-01T14:33:47Z","4.72837","578","https://apps.apple.com/us/app/focused-work-pomodoro-timer/id1523968394?uo=4","150726656","4+","1","Stefan","Liesendahl","Germany","2020-12-24","17.9","FREE","",""
"1480216009","Highlighted: Image to text","Damir Stuhec","Damir Stuhec","com.damirstuhec.Booklight","Productivity","2025.2","Free","2020-01-19T08:00:00Z","2025-07-15T04:58:05Z","4.84211","494","https://apps.apple.com/us/app/highlighted-image-to-text/id1480216009?uo=4","42029056","4+","1","Damir","Stuhec","Slovenia","2020-12-30","","PROMOTION","",""
"608540795","Tunable – Tuner & Metronome","AffinityBlue","Seth Sandler","com.affinityblue.tunable","Music","3.2.9","$7.99","2013-03-27T15:11:52Z","2021-08-22T16:56:34Z","4.81693","6533","https://apps.apple.com/us/app/tunable-tuner-metronome/id608540795?uo=4","34775040","4+","1","Tyler","Hillsman","United States","2020-12-29","2.99","DISCOUNT","",""
"1532875441","one sec | screen time + focus","riedel.wtf apps S.L.","riedel.wtf apps S.L.","wtf.riedel.one-sec","Productivity","4.1.9","Free","2020-09-29T07:00:00Z","2025-07-23T21:18:02Z","4.83831","20638","https://apps.apple.com/us/app/one-sec-screen-time-focus/id1532875441?uo=4","244341760","4+","1","Frederik","Riedel","Germany","2023-12-01","39.99","FREE","",""
"1668083311","Whisper Transcription","Good Snooze","Jordi Bruin","com.goodsnooze.MacWhisper","Utilities","3","Free","2023-02-01T08:00:00Z","2025-08-05T14:16:46Z","4.18868","53","https://apps.apple.com/us/app/whisper-transcription/id1668083311?uo=4","73072640","4+","1","Jordi","Bruin","Netherlands","2023-12-02","34.99","FREE","",""
"6462672810","Checkers Classic Widget Game","Cromulent Labs","Cromulent Labs, Inc","com.cromulentlabs.CheckersWidget","Games","1.0.2","Free","2023-09-18T07:00:00Z","2023-12-01T16:12:54Z","4.69048","42","https://apps.apple.com/us/app/checkers-classic-widget-game/id6462672810?uo=4","20528128","4+","1","Greg","Gardner","United States","2023-12-03","2.99","FREE","",""
"6459448053","Tic Tac Toe Classic Widget","Cromulent Labs","Cromulent Labs, Inc","com.cromulentlabs.TicTacToeWidget","Games","1.0.2","Free","2023-09-18T07:00:00Z","2023-12-01T16:18:29Z","4.58181","55","https://apps.apple.com/us/app/tic-tac-toe-classic-widget/id6459448053?uo=4","17890304","4+","1","Greg","Gardner","United States","2023-12-03","2.99","FREE","",""
"6458039561","4 In A Row Classic Widget Game","Cromulent Labs","Cromulent Labs, Inc","com.cromulentlabs.FourInARowWidget","Games","1.0.2","Free","2023-09-18T07:00:00Z","2023-12-01T16:13:45Z","4.4","45","https://apps.apple.com/us/app/4-in-a-row-classic-widget-game/id6458039561?uo=4","23063552","4+","1","Greg","Gardner","United States","2023-12-03","2.99","FREE","",""
"6451272251","Slide Puzzle Classic Widget","Cromulent Labs","Cromulent Labs, Inc","com.cromulentlabs.SlidePuzzle","Games","1.0.2","Free","2023-09-18T07:00:00Z","2023-12-01T16:18:12Z","4.41176","34","https://apps.apple.com/us/app/slide-puzzle-classic-widget/id6451272251?uo=4","20130816","4+","1","Greg","Gardner","United States","2023-12-03","2.99","FREE","",""
"6450961834","Minesweeper Classic Widget","Cromulent Labs","Cromulent Labs, Inc","com.cromulentlabs.MinesweeperWidget","Games","1.0.2","Free","2023-09-18T07:00:00Z","2023-12-01T16:17:53Z","4.5625","64","https://apps.apple.com/us/app/minesweeper-classic-widget/id6450961834?uo=4","24435712","4+","1","Greg","Gardner","United States","2023-12-03","2.99","FREE","",""
"1661256251","Mood Board - Creativit","DesignTech SIA","DesignTech SIA","DesignTech.SIA.Creativit","Productivity","2.0.11","Free","2023-04-14T07:00:00Z","2025-08-04T04:24:36Z","4.54945","91","https://apps.apple.com/us/app/mood-board-creativit/id1661256251?uo=4","46291968","4+","1","","","","2023-12-04","29.99","FREE","",""
"6451272088","Chess Classic Widget Game","Cromulent Labs","Cromulent Labs, Inc","com.cromulentlabs.ChessWidget","Games","1.0.2","Free","2023-09-22T07:00:00Z","2023-12-01T16:17:37Z","4.62069","58","https://apps.apple.com/us/app/chess-classic-widget-game/id6451272088?uo=4","20954112","4+","1","Greg","Gardner","United States","2023-12-03","2.99","FREE","",""
"1640204242","Nihongo Lessons","Serpenti Sei Japan","Serpenti Sei Japan LLC","com.serpentisei.levelup","Education","1.3","Free","2022-12-01T08:00:00Z","2025-06-28T05:16:01Z","4.70909","110","https://apps.apple.com/us/app/nihongo-lessons/id1640204242?uo=4","266312704","4+","1","Chris","Vasselli","Japan","2023-12-05","119.99","FREE","",""
"6463623914","Teleprompter for Video Pro","Fadel.io OU","Fadel.io OU","io.fadel.TeleprompterX","Productivity","1.0.114","Free","2023-09-20T07:00:00Z","2025-07-15T23:20:51Z","4.70873","412","https://apps.apple.com/us/app/teleprompter-for-video-pro/id6463623914?uo=4","57526272","4+","1","Rony","Fedal","United States","2023-12-06","59.99","FREE","",""
"1661833753","Gola - Goal Tracking","Modum B.V.","Modum B.V.","com.modumhq.Hazi","Productivity","2025.1","Free","2023-01-08T08:00:00Z","2025-01-02T14:50:09Z","4.50355","141","https://apps.apple.com/us/app/gola-goal-tracking/id1661833753?uo=4","101331968","4+","1","Hidde","van der Ploeg","Netherlands","2023-12-07","7.99","FREE","",""
"6444917751","Thoughts - Quotes Manager","Henri Bredt","Henri Bredt","de.henribredt.quotes","Reference","1.7.2","Free","2023-10-03T07:00:00Z","2025-06-26T12:51:12Z","4.76056","213","https://apps.apple.com/us/app/thoughts-quotes-manager/id6444917751?uo=4","11816960","4+","1","Henri","Bredt","Germany","2023-12-10","26.99","FREE","",""
"6451364124","AI Photo Enhancer - Pictura","Jonathan Estuardo Benavides Vallejo","Jonathan Estuardo Benavides Vallejo","com.jbapps.Pictura","Photo & Video","3.7.1","Free","2023-07-27T07:00:00Z","2025-07-24T22:03:55Z","4.7088","443","https://apps.apple.com/us/app/ai-photo-enhancer-pictura/id6451364124?uo=4","274914304","17+","1","Jonathan","Benavides Vallejo","Switzerland","2023-12-12","29.99","FREE","",""
"6472864564","ASCII Charts","App Craft Consulting","App Craft Consulting","com.appcraftstudio.asciicharts","Utilities","1.0.3","$4.99","2023-12-05T08:00:00Z","2024-02-07T10:28:49Z","4.94737","19","https://apps.apple.com/us/app/ascii-charts/id6472864564?uo=4","1113088","4+","1","François","Boulais","France","2023-12-13","1.99","FREE","",""
"1605379758","MusicMate:Not a dating app(yet","Sup Space","Sup Space","me.soledad.musicmate","Music","3.5.0","Free","2022-02-16T08:00:00Z","2025-08-04T19:09:30Z","4.30909","110","https://apps.apple.com/us/app/musicmate-not-a-dating-app-yet/id1605379758?uo=4","115929088","17+","1","Yue","Cai","","2023-12-23","19.99","FREE","",""
"1544144499","RCKit - RevenueCat Dashboard","Dylan Lualdi","Dylan Lualdi","com.ludyem.RevenueCatClient","Developer Tools","6.2.9","Free","2020-12-12T08:00:00Z","2025-03-21T09:46:13Z","4.72917","240","https://apps.apple.com/us/app/rckit-revenuecat-dashboard/id1544144499?uo=4","66583552","4+","1","","","","2021-01-22","","DISCOUNT","",""
"1513257639","Clearful - Journal & Diary","Clearful Journal, Mindfulness Diary and Mental Health Inc.","Clearful Journal Inc.","com.clearful.journal","Health & Fitness","3.29.0","Free","2020-09-23T07:00:00Z","2025-08-05T01:57:50Z","4.7595","2657","https://apps.apple.com/us/app/clearful-journal-diary/id1513257639?uo=4","118510592","4+","1","","","","2021-01-24","","FREE","",""
"6446705377","Peaks: Day Planner","Vogelhaus Apps GmbH","Vogelhaus Apps GmbH","app.vogelhaus.owl","Health & Fitness","2024.9.2","Free","2023-06-22T07:00:00Z","2024-10-30T08:49:35Z","4.65482","197","https://apps.apple.com/us/app/peaks-day-planner/id6446705377?uo=4","102303744","4+","1","","","","2023-12-17","99.99","FREE","",""
"1436592070","Strongify Rep Count","Astrochimp SRL","Astrochimp","com.gustavonascimento.strongify","Health & Fitness","3.8.6","Free","2018-12-06T05:19:52Z","2025-06-10T06:40:18Z","4.49819","277","https://apps.apple.com/us/app/strongify-rep-count/id1436592070?uo=4","35487744","4+","1","Gustavo","Nascimento","Belgium","2023-12-20","29.99","FREE","",""
"1528417240","FilmNoir TV Tracker for Trakt","Thomas Angistalis","Thomas Angistalis","app.filmnoir.appstore","Entertainment","3.1.16","Free","2020-12-19T08:00:00Z","2025-06-11T06:19:47Z","4.60227","176","https://apps.apple.com/us/app/filmnoir-tv-tracker-for-trakt/id1528417240?uo=4","64839680","12+","1","Tom","Angistalis","United Kingdom","2023-12-21","59.99","FREE","",""
"6468971101","Newji: make anything an emoji","Shapes and Stories LLC","Shapes and Stories LLC","com.growpixel.Newji","Entertainment","1.0.5","Free","2023-11-13T08:00:00Z","2024-08-20T03:53:31Z","4.46053","228","https://apps.apple.com/us/app/newji-make-anything-an-emoji/id6468971101?uo=4","24687616","12+","1","Ryan","McLeod","Netherlands","2023-12-22","","FREE","",""
"1663671666","AI Keyboard Assistant - Keybot","Calm Sea Enterprise, S.L.","Calm Sea Enterprise, SOCIEDAD LIMITADA","com.stefanliesendahl.enlight","Productivity","2.2.5","Free","2023-01-19T08:00:00Z","2025-03-26T14:24:12Z","4.54545","242","https://apps.apple.com/us/app/ai-keyboard-assistant-keybot/id1663671666?uo=4","62992384","4+","1","Stefan","Liesendahl","Germany","2023-12-24","12.99","FREE","",""
"6444888265","Travel Tracker by PhotoRoute","Manuel Roth","Manuel Roth","com.photoroute.PhotoRoute","Travel","1.8.0","Free","2023-03-27T07:00:00Z","2025-07-28T12:42:57Z","4.48076","52","https://apps.apple.com/us/app/travel-tracker-by-photoroute/id6444888265?uo=4","154506240","4+","1","","","","2023-12-26","19.99","FREE","",""
"1623230250","Text Workflow: Text Processing","Georgios Trigonakis","Georgios Trigonakis","com.gtrigonakis.TextWorkflowIOS","Utilities","2.4","Free","2022-07-16T07:00:00Z","2025-06-05T15:40:12Z","4.75806","124","https://apps.apple.com/us/app/text-workflow-text-processing/id1623230250?uo=4","33002496","4+","1","Giorgos","Trigonakis","Greece","2023-12-28","4.99","FREE","",""
"1597616326","Countdown - Pretty Progress","keinois OU","keinois OU","com.keinois.PrettyProgressApp","Utilities","1.19.19","Free","2021-12-07T08:00:00Z","2025-07-04T07:41:43Z","4.69826","1836","https://apps.apple.com/us/app/countdown-pretty-progress/id1597616326?uo=4","160927744","4+","1","Rodrigo","Sañudo","","2023-12-27","19.99","FREE","",""
"1591056366","Secrets - Password Manager","Outer Corner, Unipessoal LDA","Outer Corner, Unipessoal LDA","com.outercorner.Secrets","Productivity","4.4.2","Free","2023-05-27T07:00:00Z","2025-05-19T09:26:38Z","4.5503","169","https://apps.apple.com/us/app/secrets-password-manager/id1591056366?uo=4","66639872","4+","1","","","","2023-12-29","79.99","FREE","",""
"6451364783","Reminder Widget by Mindr","Florian Vates","Florian Vates","com.CoffeeKit","Productivity","1.6.0","Free","2023-09-19T07:00:00Z","2025-04-03T16:15:56Z","4.61878","181","https://apps.apple.com/us/app/reminder-widget-by-mindr/id6451364783?uo=4","39434240","4+","1","Florian","Vates","Germany","2023-12-30","49.99","FREE","",""
"6443764002","Challenges Aid","Tim Hilker","Tim Hilker","com.thuri88.ChallengesAid","Health & Fitness","2.2.0","Free","2022-12-22T08:00:00Z","2025-07-07T17:28:10Z","4.14286","7","https://apps.apple.com/us/app/challenges-aid/id6443764002?uo=4","7319552","4+","1","Tim","Hilker","Netherlands","2023-12-08","1.99","FREE","",""
"6466580414","Habit Tracker: Streaks & goal","Simone Montalto","Simone Montalto","com.simonemontalto.habittracker","Productivity","2.0.11","Free","2023-10-16T07:00:00Z","2025-07-07T20:28:55Z","4.77304","141","https://apps.apple.com/us/app/habit-tracker-streaks-goal/id6466580414?uo=4","82424832","4+","1","Simone","Montalto","Italy","2023-12-16","34.99","FREE","",""
"6448647429","Synopsia - Book Summaries","Devpool","Devpool","com.devpool.synopsia","Book","4.0.1","Free","2023-05-04T07:00:00Z","2025-01-07T19:21:47Z","4.57193","285","https://apps.apple.com/us/app/synopsia-book-summaries/id6448647429?uo=4","33370112","4+","1","Rohid","Jetha","France","2023-12-15","69.99","FREE","",""
"1494386093","Charty for Shortcuts","Rapptor Desenvolvimento de Softwares LTDA","Rapptor Desenvolvimento de Softwares LTDA","com.brogrammers.charty","Productivity","1.4.2","Free","2020-05-06T07:00:00Z","2022-08-10T17:22:51Z","4.69782","321","https://apps.apple.com/us/app/charty-for-shortcuts/id1494386093?uo=4","57776128","4+","1","","","","2021-01-29","","DISCOUNT","",""
"1528890965","TextSniper - OCR, Copy & Paste","Valerijs Boguckis","Valerijs Boguckis","com.valerijs.boguckis.store.TextSniper","Productivity","1.11.0","$11.99","2020-08-24T07:00:00Z","2024-09-16T16:08:48Z","0","0","https://apps.apple.com/us/app/textsniper-ocr-copy-paste/id1528890965?mt=12&uo=4","2057929","4+","1","Valerijs","Boguckis","Latvia","2023-12-19","7.99","FREE","",""
"1506390976","Piano Tabs: Learn & Practice","Jacob Parker","Jacob Parker","org.jacob.KeyLines","Music","2.6.1","Free","2020-04-06T07:00:00Z","2025-02-04T12:36:08Z","4.19149","47","https://apps.apple.com/us/app/piano-tabs-learn-practice/id1506390976?uo=4","26266624","4+","1","Jacob","Parker","United Kingdom","2023-12-09","4.99","FREE","",""
"1549904920","Drylendar: Drink Tracker","App Craft Consulting","App Craft Consulting","com.appcraftstudio.drylendar","Health & Fitness","1.2.4","Free","2023-09-22T07:00:00Z","2025-08-04T07:14:48Z","4.2809","89","https://apps.apple.com/us/app/drylendar-drink-tracker/id1549904920?uo=4","113755136","17+","1","François","Boulais","France","2023-12-31","99.99","FREE","",""
